# Datetime (UTC)	T (°C)	P (hPa)	Humidity (%)
2020-09-29T03:20:00	8.5	1013.4	87.1
2020-09-29T03:30:00	8.7	1013.4	87.2
2020-09-29T03:40:00	8.7	1013.4	86.7
2020-09-29T03:50:00	8.8	1013.4	86.8
2020-09-29T04:00:00	8.8	1013.4	86.9
2020-09-29T04:10:00	8.8	1013.4	87.1
2020-09-29T04:20:00	8.9	1013.4	87.0
2020-09-29T04:30:00	8.9	1013.5	87.1
2020-09-29T04:40:00	9.0	1013.4	87.5
2020-09-29T04:50:00	9.1	1013.4	87.0
2020-09-29T05:00:00	9.2	1013.4	86.6
2020-09-29T05:10:00	9.3	1013.4	86.8
2020-09-29T05:20:00	9.4	1013.4	86.3
2020-09-29T05:30:00	9.5	1013.4	85.9
2020-09-29T05:40:00	9.5	1013.5	86.5
2020-09-29T05:50:00	9.6	1013.4	86.6
2020-09-29T06:00:00	9.7	1013.5	86.1
2020-09-29T06:10:00	9.8	1013.5	86.2
2020-09-29T06:20:00	9.9	1013.6	86.4
2020-09-29T06:30:00	10.0	1013.6	85.6
2020-09-29T06:40:00	10.2	1013.7	85.5
2020-09-29T06:50:00	10.3	1013.8	85.8
2020-09-29T07:00:00	10.5	1013.7	85.6
2020-09-29T07:10:00	10.7	1013.8	84.7
2020-09-29T07:20:00	10.9	1013.8	84.6
2020-09-29T07:30:00	11.1	1013.8	83.3
2020-09-29T07:40:00	11.2	1013.8	82.5
2020-09-29T07:50:00	11.3	1013.8	81.6
2020-09-29T08:00:00	11.6	1013.9	81.5
2020-09-29T08:10:00	11.8	1014.0	80.5
2020-09-29T08:20:00	11.9	1014.2	80.7
2020-09-29T08:30:00	12.0	1014.0	79.7
2020-09-29T08:40:00	11.9	1014.2	79.6
2020-09-29T08:50:00	12.0	1014.2	80.0
2020-09-29T09:00:00	12.1	1014.2	79.2
2020-09-29T09:10:00	12.4	1014.2	78.3
2020-09-29T09:20:00	12.5	1014.2	78.8
2020-09-29T09:30:00	12.3	1014.2	78.3
2020-09-29T09:40:00	12.5	1014.2	78.8
2020-09-29T09:50:00	12.6	1014.2	78.5
2020-09-29T10:00:00	12.5	1014.2	79.2
2020-09-29T10:10:00	12.6	1014.3	79.6
2020-09-29T10:20:00	12.4	1014.2	80.9
2020-09-29T10:30:00	12.2	1014.2	81.6
2020-09-29T10:40:00	12.3	1014.2	81.2
2020-09-29T10:50:00	12.3	1014.2	81.2
2020-09-29T11:00:00	12.5	1014.2	80.7
2020-09-29T11:10:00	12.6	1014.2	80.0
2020-09-29T11:20:00	12.7	1014.2	79.6
2020-09-29T11:30:00	12.7	1014.2	79.5
2020-09-29T11:40:00	12.6	1014.2	80.5
2020-09-29T11:50:00	12.6	1014.2	80.8
2020-09-29T12:00:00	12.6	1014.2	81.2
2020-09-29T12:10:00	12.6	1014.2	81.0
2020-09-29T12:20:00	12.6	1014.2	81.3
2020-09-29T12:30:00	12.7	1014.0	80.7
2020-09-29T12:40:00	12.9	1014.0	79.8
2020-09-29T12:50:00	13.0	1014.0	79.0
2020-09-29T13:00:00	13.0	1014.0	78.7
2020-09-29T13:10:00	13.1	1014.0	78.9
2020-09-29T13:20:00	13.0	1014.0	79.0
2020-09-29T13:30:00	13.0	1013.9	79.1
2020-09-29T13:40:00	13.0	1013.9	79.8
2020-09-29T13:50:00	13.0	1013.9	80.3
2020-09-29T14:00:00	13.1	1013.9	80.2
2020-09-29T14:10:00	13.1	1014.0	80.7
2020-09-29T14:20:00	13.0	1014.0	81.1
2020-09-29T14:30:00	13.0	1014.0	81.6
2020-09-29T14:40:00	12.9	1014.0	81.6
2020-09-29T14:50:00	12.9	1014.1	81.5
2020-09-29T15:00:00	12.8	1014.2	82.3
2020-09-29T15:10:00	12.7	1014.2	82.4
2020-09-29T15:20:00	12.7	1014.2	81.9
2020-09-29T15:30:00	12.6	1014.2	81.8
2020-09-29T15:40:00	12.6	1014.2	82.6
2020-09-29T15:50:00	12.5	1014.3	82.7
2020-09-29T16:00:00	12.5	1014.4	82.9
2020-09-29T16:10:00	12.4	1014.3	83.6
2020-09-29T16:20:00	12.3	1014.3	84.0
2020-09-29T16:30:00	12.3	1014.3	84.3
2020-09-29T16:40:00	12.2	1014.3	84.5
2020-09-29T16:50:00	12.2	1014.3	84.9
2020-09-29T17:00:00	12.1	1014.4	84.5
2020-09-29T17:10:00	12.1	1014.6	85.0
2020-09-29T17:20:00	12.0	1014.6	85.4
2020-09-29T17:30:00	11.8	1014.6	86.2
2020-09-29T17:40:00	11.7	1014.6	87.5
2020-09-29T17:50:00	11.7	1014.6	87.4
2020-09-29T18:00:00	11.7	1014.7	87.2
2020-09-29T18:10:00	11.6	1014.7	87.2
2020-09-29T18:20:00	11.6	1014.7	87.3
2020-09-29T18:30:00	11.6	1014.8	87.7
2020-09-29T18:40:00	11.4	1014.8	88.0
2020-09-29T18:50:00	11.3	1014.9	88.5
2020-09-29T19:00:00	11.3	1015.0	88.9
2020-09-29T19:10:00	11.3	1015.0	88.7
2020-09-29T19:20:00	11.2	1015.0	88.7
2020-09-29T19:30:00	11.1	1015.0	88.9
2020-09-29T19:40:00	11.0	1015.0	89.1
2020-09-29T19:50:00	11.0	1015.0	89.6
2020-09-29T20:00:00	10.9	1015.0	89.5
2020-09-29T20:10:00	10.6	1015.0	89.8
2020-09-29T20:20:00	10.3	1014.8	90.2
2020-09-29T20:30:00	10.1	1014.8	90.9
2020-09-29T20:40:00	9.8	1014.8	91.2
2020-09-29T20:50:00	9.6	1014.7	91.4
2020-09-29T21:00:00	9.5	1014.7	91.7
2020-09-29T21:10:00	9.3	1014.8	91.8
2020-09-29T21:20:00	9.3	1014.8	92.0
2020-09-29T21:30:00	9.2	1015.0	92.0
2020-09-29T21:40:00	9.3	1014.8	92.1
2020-09-29T21:50:00	9.3	1014.8	92.1
2020-09-29T22:00:00	9.4	1014.8	92.1
2020-09-29T22:10:00	9.3	1015.0	92.0
2020-09-29T22:20:00	9.4	1015.0	92.0
2020-09-29T22:30:00	9.6	1015.0	92.1
2020-09-29T22:40:00	9.7	1015.0	92.0
2020-09-29T22:50:00	9.8	1015.0	92.1
2020-09-29T23:00:00	9.8	1015.0	91.9
2020-09-29T23:10:00	9.9	1014.8	91.9
2020-09-29T23:20:00	9.9	1014.8	91.6
2020-09-29T23:30:00	10.0	1014.8	91.6
2020-09-29T23:40:00	10.1	1014.8	91.5
2020-09-29T23:50:00	10.2	1014.7	91.3
2020-09-30T00:00:00	10.3	1014.7	91.0
2020-09-30T00:10:00	10.3	1014.7	90.8
2020-09-30T00:20:00	10.3	1014.6	90.5
2020-09-30T00:30:00	10.3	1014.6	90.7
2020-09-30T00:40:00	10.4	1014.6	90.7
2020-09-30T00:50:00	10.1	1014.6	90.0
2020-09-30T01:00:00	10.1	1014.6	90.8
2020-09-30T01:10:00	10.2	1014.6	91.1
2020-09-30T01:20:00	9.9	1014.7	90.5
2020-09-30T01:30:00	10.0	1014.6	91.1
2020-09-30T01:40:00	9.8	1014.6	90.9
2020-09-30T01:50:00	10.1	1014.6	91.4
2020-09-30T02:00:00	9.9	1014.6	91.1
2020-09-30T02:10:00	9.6	1014.6	91.0
2020-09-30T02:20:00	9.8	1014.6	91.8
2020-09-30T02:30:00	10.0	1014.6	91.9
2020-09-30T02:40:00	10.0	1014.6	91.7
2020-09-30T02:50:00	9.9	1014.6	91.4
2020-09-30T03:00:00	10.0	1014.6	91.5
2020-09-30T03:10:00	10.0	1014.6	91.5
2020-09-30T03:20:00	10.0	1014.7	91.4
2020-09-30T03:30:00	10.0	1014.7	91.3
2020-09-30T03:40:00	10.0	1014.6	91.5
2020-09-30T03:50:00	10.0	1014.7	91.5
2020-09-30T04:00:00	10.0	1014.8	91.5
2020-09-30T04:10:00	9.9	1014.7	91.5
2020-09-30T04:20:00	10.0	1014.7	91.6
2020-09-30T04:30:00	10.1	1014.8	91.6
2020-09-30T04:40:00	10.2	1014.8	91.5
2020-09-30T04:50:00	10.4	1014.8	90.9
2020-09-30T05:00:00	10.7	1014.8	89.7
2020-09-30T05:10:00	11.0	1014.8	88.0
2020-09-30T05:20:00	11.0	1015.0	87.6
2020-09-30T05:30:00	10.9	1014.8	87.2
2020-09-30T05:40:00	11.7	1014.8	84.3
2020-09-30T05:50:00	11.6	1015.0	85.2
2020-09-30T06:00:00	11.7	1015.0	85.4
2020-09-30T06:10:00	11.9	1015.0	84.4
2020-09-30T06:20:00	12.0	1015.0	84.2
2020-09-30T06:30:00	12.0	1015.0	82.7
2020-09-30T06:40:00	12.0	1015.1	83.2
2020-09-30T06:50:00	12.2	1015.2	82.2
2020-09-30T07:00:00	12.4	1015.2	81.4
2020-09-30T07:10:00	12.5	1015.2	79.7
2020-09-30T07:20:00	12.5	1015.2	80.4
2020-09-30T07:30:00	12.7	1015.2	80.3
2020-09-30T07:40:00	13.0	1015.4	78.9
2020-09-30T07:50:00	13.3	1015.4	74.8
2020-09-30T08:00:00	13.6	1015.4	73.5
2020-09-30T08:10:00	13.6	1015.4	71.5
2020-09-30T08:20:00	13.7	1015.3	71.6
2020-09-30T08:30:00	13.7	1015.2	70.5
2020-09-30T08:40:00	13.9	1015.2	70.1
2020-09-30T08:50:00	13.7	1015.2	70.5
2020-09-30T09:00:00	13.7	1015.1	71.4
2020-09-30T09:10:00	13.6	1015.1	71.6
2020-09-30T09:20:00	13.8	1015.0	71.0
2020-09-30T09:30:00	13.9	1015.0	70.0
2020-09-30T09:40:00	14.0	1015.0	69.5
2020-09-30T09:50:00	14.2	1015.0	70.7
2020-09-30T10:00:00	14.1	1015.0	72.6
2020-09-30T10:10:00	14.3	1015.0	71.7
2020-09-30T10:20:00	14.3	1015.0	71.8
2020-09-30T10:30:00	14.3	1015.0	72.3
2020-09-30T10:40:00	14.2	1015.0	70.7
2020-09-30T10:50:00	14.3	1015.0	69.0
2020-09-30T11:00:00	14.4	1015.0	69.4
2020-09-30T11:10:00	14.3	1014.8	70.5
2020-09-30T11:20:00	14.3	1014.8	71.0
2020-09-30T11:30:00	14.3	1014.8	71.6
2020-09-30T11:40:00	14.2	1015.0	73.3
2020-09-30T11:50:00	14.4	1014.8	73.2
2020-09-30T12:00:00	14.4	1014.8	72.8
2020-09-30T12:10:00	14.3	1014.8	73.8
2020-09-30T12:20:00	14.2	1014.8	73.8
2020-09-30T12:30:00	14.1	1014.8	75.1
2020-09-30T12:40:00	13.9	1014.7	75.7
2020-09-30T12:50:00	13.8	1014.7	75.6
2020-09-30T13:00:00	13.6	1014.6	76.6
2020-09-30T13:10:00	13.6	1014.4	76.1
2020-09-30T13:20:00	13.6	1014.4	75.3
2020-09-30T13:30:00	13.7	1014.5	73.7
2020-09-30T13:40:00	13.9	1014.4	73.4
2020-09-30T13:50:00	14.0	1014.5	73.6
2020-09-30T14:00:00	14.2	1014.6	72.7
2020-09-30T14:10:00	14.2	1014.6	73.2
2020-09-30T14:20:00	13.9	1014.6	73.4
2020-09-30T14:30:00	13.4	1014.6	75.3
2020-09-30T14:40:00	13.1	1014.6	76.9
2020-09-30T14:50:00	12.9	1014.6	78.0
2020-09-30T15:00:00	12.7	1014.6	78.8
2020-09-30T15:10:00	12.1	1014.6	81.0
2020-09-30T15:20:00	11.9	1014.6	82.0
2020-09-30T15:30:00	11.7	1014.7	83.2
2020-09-30T15:40:00	11.6	1014.8	84.0
2020-09-30T15:50:00	11.6	1015.0	84.4
2020-09-30T16:00:00	11.5	1014.9	85.0
2020-09-30T16:10:00	11.4	1015.0	85.1
2020-09-30T16:20:00	11.2	1015.0	85.4
2020-09-30T16:30:00	11.2	1015.0	85.8
2020-09-30T16:40:00	11.1	1015.2	86.0
2020-09-30T16:50:00	11.1	1015.4	86.4
2020-09-30T17:00:00	11.0	1015.2	86.4
2020-09-30T17:10:00	10.9	1015.2	86.8
2020-09-30T17:20:00	10.9	1015.3	87.0
2020-09-30T17:30:00	10.8	1015.3	87.0
2020-09-30T17:40:00	10.6	1015.2	87.4
2020-09-30T17:50:00	10.5	1015.2	87.9
2020-09-30T18:00:00	10.5	1015.2	88.4
2020-09-30T18:10:00	10.5	1015.4	88.7
2020-09-30T18:20:00	10.6	1015.4	89.0
2020-09-30T18:30:00	10.6	1015.4	88.9
2020-09-30T18:40:00	10.6	1015.3	89.2
2020-09-30T18:50:00	10.6	1015.1	89.4
2020-09-30T19:00:00	10.6	1015.1	89.5
2020-09-30T19:10:00	10.6	1015.2	89.7
2020-09-30T19:20:00	10.6	1015.2	89.9
2020-09-30T19:30:00	10.6	1015.1	90.1
2020-09-30T19:40:00	10.6	1015.1	90.0
2020-09-30T19:50:00	10.6	1015.1	90.3
2020-09-30T20:00:00	10.6	1015.0	90.4
2020-09-30T20:10:00	10.6	1015.0	90.4
2020-09-30T20:20:00	10.5	1015.1	90.6
2020-09-30T20:30:00	10.6	1015.0	90.4
2020-09-30T20:40:00	10.6	1015.0	90.4
2020-09-30T20:50:00	10.5	1015.0	90.3
2020-09-30T21:00:00	10.5	1015.0	90.6
2020-09-30T21:10:00	10.4	1015.0	90.7
2020-09-30T21:20:00	10.2	1014.9	90.8
2020-09-30T21:30:00	10.2	1014.8	91.2
2020-09-30T21:40:00	10.1	1014.8	91.3
2020-09-30T21:50:00	10.0	1014.8	91.3
2020-09-30T22:00:00	10.0	1014.8	91.4
2020-09-30T22:10:00	9.9	1014.8	91.6
2020-09-30T22:20:00	9.9	1014.8	91.7
2020-09-30T22:30:00	9.8	1014.8	91.8
2020-09-30T22:40:00	9.8	1014.7	91.8
2020-09-30T22:50:00	9.6	1014.6	91.8
2020-09-30T23:00:00	9.5	1014.6	91.9
2020-09-30T23:10:00	9.4	1014.6	91.9
2020-09-30T23:20:00	9.4	1014.4	92.1
2020-09-30T23:30:00	9.3	1014.3	92.2
2020-09-30T23:40:00	9.3	1014.3	92.2
2020-09-30T23:50:00	9.1	1014.2	92.2
2020-10-01T00:00:00	9.0	1014.2	92.3
2020-10-01T00:10:00	8.9	1014.0	92.3
2020-10-01T00:20:00	8.9	1014.2	92.4
2020-10-01T00:30:00	8.8	1014.2	92.3
2020-10-01T00:40:00	8.5	1014.2	92.3
2020-10-01T00:50:00	8.4	1014.2	92.3
2020-10-01T01:00:00	8.2	1014.2	92.4
2020-10-01T01:10:00	8.0	1014.0	92.3
2020-10-01T01:20:00	7.9	1013.9	92.4
2020-10-01T01:30:00	7.9	1013.9	92.5
2020-10-01T01:40:00	7.9	1013.9	92.6
2020-10-01T01:50:00	7.9	1014.0	92.6
2020-10-01T02:00:00	7.9	1014.0	92.7
2020-10-01T02:10:00	7.8	1013.9	92.7
2020-10-01T02:20:00	7.7	1013.8	92.8
2020-10-01T02:30:00	7.6	1013.8	92.8
2020-10-01T02:40:00	7.4	1013.8	92.8
2020-10-01T02:50:00	7.3	1013.8	92.8
2020-10-01T03:00:00	7.1	1013.8	92.8
2020-10-01T03:10:00	6.8	1013.8	92.8
2020-10-01T03:20:00	6.7	1013.8	92.8
2020-10-01T03:30:00	6.6	1013.8	92.9
2020-10-01T03:40:00	6.4	1013.9	92.9
2020-10-01T03:50:00	6.8	1013.8	93.2
2020-10-01T04:00:00	7.2	1013.8	93.2
2020-10-01T04:10:00	7.1	1013.9	93.2
2020-10-01T04:20:00	7.4	1013.9	93.3
2020-10-01T04:30:00	7.2	1013.9	93.2
2020-10-01T04:40:00	7.5	1014.0	93.3
2020-10-01T04:50:00	7.5	1014.0	93.3
2020-10-01T05:00:00	7.3	1014.1	93.2
2020-10-01T05:10:00	7.4	1014.2	93.2
2020-10-01T05:20:00	7.4	1014.2	93.2
2020-10-01T05:30:00	7.6	1014.2	93.2
2020-10-01T05:40:00	7.7	1014.2	92.9
2020-10-01T05:50:00	7.7	1014.2	92.5
2020-10-01T06:00:00	8.2	1014.2	91.8
2020-10-01T06:10:00	8.8	1014.2	89.3
2020-10-01T06:20:00	9.4	1014.2	85.7
2020-10-01T06:30:00	9.6	1014.2	84.2
2020-10-01T06:40:00	9.9	1014.2	83.9
2020-10-01T06:50:00	11.1	1014.2	81.6
2020-10-01T07:00:00	12.2	1014.2	77.5
2020-10-01T07:10:00	13.1	1014.2	74.7
2020-10-01T07:20:00	13.6	1014.2	72.5
2020-10-01T07:30:00	14.5	1014.3	69.2
2020-10-01T07:40:00	13.6	1014.3	72.1
2020-10-01T07:50:00	13.9	1014.4	71.6
2020-10-01T08:00:00	14.2	1014.4	70.8
2020-10-01T08:10:00	14.4	1014.6	69.2
2020-10-01T08:20:00	14.9	1014.6	69.6
2020-10-01T08:30:00	15.8	1014.5	64.3
2020-10-01T08:40:00	15.4	1014.4	64.7
2020-10-01T08:50:00	15.5	1014.3	65.2
2020-10-01T10:00:00	15.8	1014.3	66.4
2020-10-01T10:10:00	16.0	1014.2	66.3
2020-10-01T10:20:00	16.4	1014.2	63.2
2020-10-01T10:30:00	16.7	1014.2	59.1
2020-10-01T10:40:00	17.1	1014.2	49.3
2020-10-01T10:50:00	17.0	1014.2	52.8
2020-10-01T11:00:00	17.3	1014.2	52.1
2020-10-01T11:10:00	17.7	1014.2	48.9
2020-10-01T11:20:00	18.0	1014.1	50.9
2020-10-01T11:30:00	17.6	1014.0	49.9
2020-10-01T11:40:00	17.5	1014.0	53.4
2020-10-01T11:50:00	17.2	1014.0	54.3
2020-10-01T12:00:00	17.6	1014.0	53.8
2020-10-01T12:10:00	17.8	1014.0	53.1
2020-10-01T12:20:00	17.6	1014.0	52.3
2020-10-01T12:30:00	17.8	1014.0	53.5
2020-10-01T12:40:00	18.1	1013.9	53.1
2020-10-01T12:50:00	17.9	1013.9	54.2
2020-10-01T13:00:00	18.1	1013.9	54.3
2020-10-01T13:10:00	17.9	1013.9	55.9
2020-10-01T13:20:00	17.8	1013.9	54.9
2020-10-01T13:30:00	17.3	1013.9	57.2
2020-10-01T13:40:00	17.2	1013.9	58.4
2020-10-01T13:50:00	17.0	1013.9	57.4
2020-10-01T14:00:00	16.4	1014.0	64.2
2020-10-01T14:10:00	15.7	1014.0	67.1
2020-10-01T14:20:00	15.3	1014.0	68.0
2020-10-01T14:30:00	15.1	1014.0	68.4
2020-10-01T14:40:00	14.8	1014.2	69.4
2020-10-01T14:50:00	14.5	1014.1	70.2
2020-10-01T15:00:00	14.2	1014.2	71.6
2020-10-01T15:10:00	13.8	1014.2	72.2
2020-10-01T15:20:00	13.4	1014.3	73.9
2020-10-01T15:30:00	13.1	1014.3	74.4
2020-10-01T15:40:00	12.9	1014.2	74.4
2020-10-01T15:50:00	12.6	1014.2	74.2
2020-10-01T16:00:00	12.5	1014.2	73.6
2020-10-01T16:10:00	12.3	1014.2	73.7
2020-10-01T16:20:00	12.0	1014.4	74.6
2020-10-01T16:30:00	11.6	1014.6	75.8
2020-10-01T16:40:00	11.4	1014.6	76.8
2020-10-01T16:50:00	11.1	1014.6	78.4
2020-10-01T17:00:00	10.7	1014.7	79.7
2020-10-01T17:10:00	10.5	1014.7	79.8
2020-10-01T17:20:00	10.6	1014.8	78.8
2020-10-01T17:30:00	10.7	1014.8	78.0
2020-10-01T17:40:00	10.5	1014.9	78.2
2020-10-01T17:50:00	10.4	1015.0	78.5
2020-10-01T18:00:00	10.4	1015.0	78.4
2020-10-01T18:10:00	10.2	1015.0	79.2
2020-10-01T18:20:00	10.0	1015.1	79.9
2020-10-01T18:30:00	10.0	1015.1	79.9
2020-10-01T18:40:00	10.0	1015.1	80.1
2020-10-01T18:50:00	9.7	1015.0	81.3
2020-10-01T19:00:00	9.5	1015.0	82.6
2020-10-01T19:10:00	9.6	1015.1	82.4
2020-10-01T19:20:00	9.9	1015.0	81.4
2020-10-01T19:30:00	10.0	1015.0	81.4
2020-10-01T19:40:00	10.1	1015.0	81.2
2020-10-01T19:50:00	10.1	1015.0	81.2
2020-10-01T20:00:00	10.1	1015.0	81.2
2020-10-01T20:10:00	10.1	1015.1	81.4
2020-10-01T20:20:00	10.0	1015.1	81.5
2020-10-01T20:30:00	10.2	1015.1	80.9
2020-10-01T20:40:00	10.2	1015.1	80.9
2020-10-01T20:50:00	10.0	1015.0	81.5
2020-10-01T21:00:00	10.2	1015.0	80.2
2020-10-01T21:10:00	10.1	1015.0	80.3
2020-10-01T21:20:00	10.1	1015.0	81.0
2020-10-01T21:30:00	10.0	1015.0	80.8
2020-10-01T21:40:00	10.1	1015.1	80.2
2020-10-01T21:50:00	10.0	1015.1	80.1
2020-10-01T22:00:00	10.0	1015.1	80.1
2020-10-01T22:10:00	10.1	1015.1	79.0
2020-10-01T22:20:00	10.0	1015.1	79.1
2020-10-01T22:30:00	9.8	1015.1	79.7
2020-10-01T22:40:00	9.7	1015.1	79.7
2020-10-01T22:50:00	9.9	1015.2	79.3
2020-10-01T23:00:00	9.6	1015.2	79.8
2020-10-01T23:10:00	9.5	1015.3	79.5
2020-10-01T23:20:00	9.6	1015.2	79.3
2020-10-01T23:30:00	9.5	1015.2	79.1
2020-10-01T23:40:00	9.4	1015.4	79.3
2020-10-01T23:50:00	9.2	1015.4	79.9
2020-10-02T00:00:00	8.9	1015.4	80.8
2020-10-02T00:10:00	8.9	1015.4	80.6
2020-10-02T00:20:00	8.8	1015.4	80.5
2020-10-02T00:30:00	8.7	1015.3	80.9
2020-10-02T00:40:00	8.6	1015.4	81.1
2020-10-02T00:50:00	8.3	1015.4	82.1
2020-10-02T01:00:00	8.2	1015.4	82.5
2020-10-02T01:10:00	8.1	1015.4	82.8
2020-10-02T01:20:00	8.0	1015.4	82.9
2020-10-02T01:30:00	7.8	1015.4	83.4
2020-10-02T01:40:00	7.8	1015.4	83.4
2020-10-02T01:50:00	7.8	1015.4	83.2
2020-10-02T02:00:00	7.8	1015.4	82.7
2020-10-02T02:10:00	7.8	1015.5	82.2
2020-10-02T02:20:00	7.7	1015.6	82.4
2020-10-02T02:30:00	7.4	1015.6	83.3
2020-10-02T02:40:00	7.3	1015.6	83.4
2020-10-02T02:50:00	7.3	1015.6	83.2
2020-10-02T03:00:00	7.0	1015.8	84.2
2020-10-02T03:10:00	7.0	1015.8	84.5
2020-10-02T03:20:00	7.0	1015.8	84.2
2020-10-02T03:30:00	6.9	1015.8	84.4
2020-10-02T03:40:00	6.8	1015.9	84.9
2020-10-02T03:50:00	6.9	1015.9	84.2
2020-10-02T04:00:00	6.9	1015.9	84.1
2020-10-02T04:10:00	6.8	1016.0	84.1
2020-10-02T04:20:00	6.7	1016.2	84.4
2020-10-02T04:30:00	6.7	1016.2	84.5
2020-10-02T04:40:00	6.6	1016.3	84.5
2020-10-02T04:50:00	6.6	1016.4	84.3
2020-10-02T05:00:00	6.8	1016.4	83.2
2020-10-02T05:10:00	6.9	1016.6	82.8
2020-10-02T05:20:00	7.2	1016.7	81.4
2020-10-02T05:30:00	7.4	1016.8	79.8
2020-10-02T05:40:00	7.6	1017.0	79.3
2020-10-02T05:50:00	8.0	1017.0	77.5
2020-10-02T06:00:00	8.3	1017.0	77.2
2020-10-02T06:10:00	8.6	1017.1	75.8
2020-10-02T06:20:00	8.8	1017.1	75.7
2020-10-02T06:30:00	9.3	1017.1	73.6
2020-10-02T06:40:00	9.6	1017.1	73.1
2020-10-02T06:50:00	9.9	1017.1	72.5
2020-10-02T07:00:00	10.5	1017.2	69.1
2020-10-02T07:10:00	11.1	1017.2	69.0
2020-10-02T07:20:00	11.5	1017.2	67.5
2020-10-02T07:30:00	11.9	1017.4	66.5
2020-10-02T07:40:00	12.6	1017.4	64.2
2020-10-02T07:50:00	13.2	1017.5	62.4
2020-10-02T08:00:00	13.8	1017.5	59.6
2020-10-02T08:10:00	14.8	1017.6	56.3
2020-10-02T08:20:00	15.4	1017.6	53.6
2020-10-02T08:30:00	15.9	1017.7	52.6
2020-10-02T08:40:00	16.6	1017.8	48.2
2020-10-02T08:50:00	17.1	1017.8	46.7
2020-10-02T09:00:00	17.2	1017.8	45.3
2020-10-02T09:10:00	17.7	1017.8	43.6
2020-10-02T09:20:00	17.7	1017.8	43.2
2020-10-02T09:30:00	18.0	1017.9	41.5
2020-10-02T09:40:00	18.1	1017.9	40.5
2020-10-02T09:50:00	18.3	1017.9	40.0
2020-10-02T10:00:00	18.4	1018.0	40.3
2020-10-02T10:10:00	18.5	1018.0	40.3
2020-10-02T10:20:00	18.5	1018.0	39.3
2020-10-02T10:30:00	18.5	1018.0	39.6
2020-10-02T10:40:00	18.7	1018.0	38.7
2020-10-02T10:50:00	18.8	1018.0	37.6
2020-10-02T11:00:00	19.1	1018.0	38.7
2020-10-02T11:10:00	19.0	1018.0	37.9
2020-10-02T11:20:00	19.1	1018.0	39.1
2020-10-02T11:30:00	19.0	1018.0	38.6
2020-10-02T11:40:00	19.1	1018.0	37.9
2020-10-02T11:50:00	19.1	1018.0	38.9
2020-10-02T12:00:00	19.3	1018.0	38.8
2020-10-02T12:10:00	19.0	1018.0	38.1
2020-10-02T12:20:00	18.9	1018.0	39.1
2020-10-02T12:30:00	19.0	1018.0	39.5
2020-10-02T12:40:00	18.9	1018.0	40.9
2020-10-02T12:50:00	18.8	1018.0	41.2
2020-10-02T13:00:00	18.9	1017.9	42.0
2020-10-02T13:10:00	18.1	1017.9	51.1
2020-10-02T13:20:00	17.4	1017.8	55.7
2020-10-02T13:30:00	17.1	1017.8	55.5
2020-10-02T13:40:00	16.9	1017.9	56.7
2020-10-02T13:50:00	16.6	1017.9	58.1
2020-10-02T14:00:00	16.0	1017.9	59.7
2020-10-02T14:10:00	15.5	1018.0	61.5
2020-10-02T14:20:00	15.0	1018.0	62.6
2020-10-02T14:30:00	14.6	1017.9	64.2
2020-10-02T14:40:00	14.2	1018.0	65.2
2020-10-02T14:50:00	13.9	1018.2	67.1
2020-10-02T15:00:00	13.4	1018.2	68.1
2020-10-02T15:10:00	13.0	1018.2	69.4
2020-10-02T15:20:00	12.6	1018.2	70.8
2020-10-02T15:30:00	12.3	1018.2	71.9
2020-10-02T15:40:00	12.1	1018.3	71.3
2020-10-02T15:50:00	11.9	1018.4	72.0
2020-10-02T16:00:00	11.6	1018.4	72.5
2020-10-02T16:10:00	11.6	1018.6	71.9
2020-10-02T16:20:00	11.4	1018.6	73.0
2020-10-02T16:30:00	11.2	1018.6	73.0
2020-10-02T16:40:00	11.0	1018.6	74.4
2020-10-02T16:50:00	10.7	1018.7	76.2
2020-10-02T17:00:00	10.4	1018.7	77.3
2020-10-02T17:10:00	10.2	1018.7	78.0
2020-10-02T17:20:00	10.2	1018.7	78.4
2020-10-02T17:30:00	10.1	1018.8	78.6
2020-10-02T17:40:00	9.9	1018.8	79.3
2020-10-02T17:50:00	10.1	1019.0	78.5
2020-10-02T18:00:00	10.1	1019.0	77.9
2020-10-02T18:10:00	10.1	1019.0	77.6
2020-10-02T18:20:00	10.0	1019.0	77.9
2020-10-02T18:30:00	10.1	1019.1	77.5
2020-10-02T18:40:00	10.0	1019.1	78.0
2020-10-02T18:50:00	10.1	1019.1	77.4
2020-10-02T19:00:00	10.1	1019.1	77.6
2020-10-02T19:10:00	9.9	1019.2	78.6
2020-10-02T19:20:00	10.0	1019.2	78.1
2020-10-02T19:30:00	10.2	1019.2	77.0
2020-10-02T19:40:00	10.2	1019.4	76.8
2020-10-02T19:50:00	10.3	1019.4	76.5
2020-10-02T20:00:00	10.4	1019.4	75.7
2020-10-02T20:10:00	10.4	1019.4	75.9
2020-10-02T20:20:00	10.1	1019.4	77.1
2020-10-02T20:30:00	10.2	1019.4	76.6
2020-10-02T20:40:00	10.2	1019.4	76.5
2020-10-02T20:50:00	10.1	1019.4	76.8
2020-10-02T21:00:00	9.9	1019.5	77.4
2020-10-02T21:10:00	10.0	1019.5	76.8
2020-10-02T21:20:00	10.2	1019.5	76.1
2020-10-02T21:30:00	10.0	1019.5	76.6
2020-10-02T21:40:00	10.0	1019.5	76.3
